sensor_1_sum,sensor_2_sum,sensor_3_sum,sensor_4_sum,sensor_5_sum,sensor_6_sum,sensor_7_sum,sensor_8_sum,sensor_9_sum,sensor_10_sum,sensor_1_mean,sensor_3_mean,sensor_4_mean,sensor_5_mean,sensor_6_mean,sensor_7_mean,sensor_9_mean,sensor_10_mean,sensor_1_std,sensor_3_std,sensor_4_std,sensor_5_std,sensor_6_std,sensor_7_std,sensor_9_std,sensor_10_std,sensor_1_min,sensor_3_min,sensor_4_min,sensor_5_min,sensor_6_min,sensor_7_min,sensor_9_min,sensor_10_min,sensor_1_max,sensor_3_max,sensor_4_max,sensor_5_max,sensor_6_max,sensor_7_max,sensor_9_max,sensor_10_max,sensor_8_mean,sensor_8_std,sensor_8_min,sensor_8_max,sensor_2_mean,sensor_2_std,sensor_2_min,sensor_2_max
-29740.0,41010.0,-11129.0,36299.0,0.0,30808.0,264542.0,206527.0,189240.0,-488682.0,-0.49565840569323844,-0.18548024199596674,0.604973250445826,,0.5134581090315161,4.408959850669156,3.15394743420943,-8.14456425726238,413.0894437673076,487.2515935118527,356.7833474504283,,682.3519453012325,566.5980165123416,312.5770899844162,767.4525822491102,-2413.0,-2167.0,-1406.0,,-2847.0,-3917.0,-1247.0,-3296.0,3017.0,2156.0,1539.0,,2876.0,3295.0,1226.0,3183.0,3.442059299011683,681.2399124735616,-4112.0,4855.0,0.6834886085231913,424.21225163299573,-2030.0,1910.0
-430914.0,190365.0,74511.0,-57816.0,-73202.0,360660.0,-212604.0,-82257.0,-240952.0,-169315.0,-7.181780303661606,1.2418293028449525,-0.9635839402676623,-1.2200129997833369,6.010899818336361,-3.5433409443175945,-4.015799736671055,-2.821869635506075,369.79825058902566,309.6529034003723,296.71885642335207,182.93930271214685,571.9506058054244,384.6835648413267,340.88211655013157,713.2541622748358,-2305.0,-1854.0,-1690.0,-1441.0,-2285.0,-2094.0,-2202.0,-4018.0,3149.0,2073.0,1653.0,1447.0,2592.0,2168.0,2028.0,4048.0,-1.3709271512141463,463.7274593380132,-1825.0,1710.0,3.1726971217146382,520.343166581959,-6959.0,7175.0
228824.0,-718311.0,-405655.0,-124264.0,0.0,126674.0,436197.0,-183589.0,138899.0,268397.0,3.813669772170464,-6.760803986600223,-2.0710321494641755,,2.111198146697555,7.269828836186064,2.3726789771271415,4.473208779853669,518.29782067244,495.46469610287437,647.1520768884361,,670.0558268294511,444.52289748806606,613.3537964685169,1040.905300809373,-2384.0,-2615.0,-3532.0,,-2377.0,-2837.0,-2937.0,-5125.0,2664.0,2558.0,2823.0,,2178.0,2996.0,2880.0,6386.0,-3.059765670572157,417.94470458981976,-2828.0,2802.0,-11.971650472492126,1545.879218162367,-9182.0,11159.0
124205.0,2503811.0,-254810.0,1394998.0,-224269.0,3591337.0,58989.0,101804.0,-1895860.0,-856406.0,2.070048832519458,-4.246762553957434,23.249579173680438,-4.059240891237851,59.85461908968184,0.9831336144397593,-31.59714004766587,-14.273195446742553,5224.108847019724,3932.118063716707,4634.202269592096,1404.7261998138258,2310.465221886573,89.86270981625414,6148.559535376381,5434.754441177296,-28698.0,-15328.0,-18193.0,-5830.0,-10177.0,-375.0,-24747.0,-19240.0,23244.0,15195.0,17400.0,5571.0,9843.0,1708.0,21938.0,21402.0,1.6967050549157514,316.7079197156951,-1500.0,2666.0,41.7294878418693,5411.444713260217,-22603.0,21869.0
-10726.0,-112786.0,-17670.0,-25796.0,89526.0,-240273.0,-478045.0,-836872.0,-60015.0,-1160962.0,-0.1787636872718788,-0.2944950917484709,-0.4299261678972017,1.492075132081132,-4.004483258612357,-7.967283878602023,-1.0002333294445092,-19.349044182596955,215.33339672008964,187.24183267776678,214.7304507836345,180.77369279856168,348.368588179101,256.16782314133616,217.0506638243989,594.9560998506204,-1391.0,-1049.0,-1300.0,-1205.0,-2431.0,-923.0,-1621.0,-3186.0,993.0,1141.0,1107.0,1042.0,3352.0,887.0,1465.0,3065.0,-13.947634206096565,326.04393056423845,-1256.0,1001.0,-1.8797353377443708,435.9233591311321,-4018.0,3479.0
57610.0,-34838.0,-1070261.0,125190.0,6708.0,-421174.0,215189.0,122907.0,98764.0,-212684.0,0.9601506641555974,-17.83738604356594,2.0864652255795737,0.1117981366977217,-7.019449675838736,3.58642355960734,1.6460392326794553,-3.544674255429076,416.6435290453187,450.8139136860431,282.82926308459224,151.37375268179193,552.6262842751001,342.88133239019766,280.455129880617,507.8106170693404,-3061.0,-2467.0,-2956.0,-2381.0,-2199.0,-1717.0,-2802.0,-5186.0,3552.0,2077.0,2598.0,2229.0,1804.0,1680.0,3690.0,5643.0,2.048415859735671,568.654002482352,-2346.0,2098.0,-0.5806236562723954,900.024193251058,-18763.0,16536.0
-135464.0,-231205.0,413626.0,160957.0,-47636.0,-1130435.0,46068.0,-74024.0,-51629.0,105703.0,-2.257695705071582,6.8936517724704585,2.682571957134048,-0.8276892603339531,-18.84026932884452,0.7677872035466076,-0.8604689921834636,1.7616873052115798,695.4809171538427,622.0107290391911,646.1777204488136,425.4676859359451,1040.6312164670476,61.92812441036073,699.1300440767607,1467.9122992500083,-5034.0,-5221.0,-3705.0,-4165.0,-4960.0,-827.0,-4919.0,-10538.0,4824.0,5137.0,4170.0,4591.0,5093.0,747.0,5153.0,12261.0,-1.2337127714538092,86.78919668232581,-428.0,413.0,-3.8533524441259313,893.4528971043387,-8596.0,8523.0
-93248.0,139805.0,17095.0,84421.0,-34081.0,-106114.0,8386.0,-32862.0,806.0,-279905.0,-1.5541074315428076,0.28491191813469774,1.4069932167797203,-0.568007199880002,-1.768537191046816,0.13976433726104565,0.013433109448175863,-4.665005583240279,180.82037157495205,170.2758741195573,237.4332859712262,138.02857184574873,268.0644042465824,286.56613285407224,281.32665844687006,384.92084451681364,-809.0,-674.0,-1012.0,-1641.0,-1606.0,-2027.0,-1856.0,-2024.0,769.0,807.0,1140.0,1730.0,1581.0,1681.0,2223.0,2587.0,-0.547690871818803,387.91243435820604,-2867.0,3614.0,2.330044499258346,601.2058803095766,-5874.0,4910.0
51887.0,-15984.0,-4987.0,-77946.0,-14760.0,95889.0,-80184.0,-237302.0,-49164.0,360949.0,0.8647689205179914,-0.08311528141197647,-1.2990783486941884,-0.2459959000683322,1.59812336461059,-1.3363777270378827,-0.8193863435609406,6.015716404726588,332.0671534678646,266.66094085011434,265.5291672001098,204.8619455104874,553.5606994502151,312.99282888186474,302.1745295269442,648.4797733183283,-2643.0,-1785.0,-1581.0,-2508.0,-3080.0,-2435.0,-2486.0,-3881.0,2690.0,1731.0,1751.0,2030.0,2771.0,2569.0,1906.0,3949.0,-3.9549674172097133,378.0572513593226,-2522.0,2819.0,-0.2663955600739988,505.67157612316856,-4361.0,6694.0
-115701.0,79010.0,0.0,158530.0,46028.0,2382864.0,122695.0,165428.0,-25954.0,526826.0,-1.928317861368977,,2.6421226312894786,0.7671205479908668,39.71373810436493,2.044882585290245,-0.4325594573423776,8.780286995216747,459.4391834018064,,340.57353773449233,156.47978170653107,1933.6346384859683,478.5608590717799,519.8090612162612,648.3468291036244,-2392.0,,-1927.0,-2008.0,-9459.0,-1989.0,-7810.0,-4415.0,3138.0,,2361.0,2374.0,7230.0,2005.0,5667.0,4704.0,2.7570873818769686,827.8178832584354,-4172.0,3667.0,1.316811386476892,460.54730894759615,-10226.0,6368.0
-420253.0,-54604.0,-467524.0,42211.0,134760.0,-10041.0,68329.0,45557.0,507001.0,245726.0,-7.004099931667805,-7.791936801053316,0.7035049415843069,2.2513657550495347,-0.16734721087981866,1.1387976867052216,8.449875835402743,4.0953650772487125,533.6898189802671,470.75804674551273,474.6517515216272,183.81276647356574,1507.3407009513292,53.85609406756508,485.98346829738927,820.3600408186744,-2895.0,-1754.0,-2501.0,-1123.0,-7156.0,-263.0,-2192.0,-3469.0,1967.0,1739.0,2465.0,1311.0,5747.0,1611.0,2047.0,3733.0,0.7592706788220196,66.15956833112966,-269.0,2485.0,-0.9100514991416809,836.1897994628964,-6660.0,5881.0
5499.0,-321041.0,-75232.0,31713.0,30591.0,-141509.0,17606.0,75183.0,-138402.0,31621.0,0.09164847252545791,-1.2538457692371794,0.5285411909801503,0.5098415026416226,-2.358444025932901,0.29342844285928565,-2.326514145472272,0.5270078832019466,451.7632990668352,468.75045245622766,437.0592361715822,190.51050664108584,435.15556471114127,410.7269528916349,540.2108919887173,755.0716670674791,-1950.0,-2059.0,-1792.0,-1207.0,-2382.0,-2401.0,-2374.0,-3657.0,2053.0,1716.0,1615.0,1092.0,2164.0,3119.0,2138.0,3642.0,1.253029116181397,453.7347431137852,-2366.0,2882.0,-5.350594156764054,654.0210966895654,-4766.0,5183.0
-81217.0,-30718.0,-538321.0,67747.0,10059.0,48024.0,-139905.0,-9771.0,-11815.0,-43352.0,-1.3535941067648873,-8.971867135547742,1.1290978483691938,0.167647205879902,0.8003866602223296,-2.3317111381476976,-0.19691338477692039,-0.7225212913118114,124.52423767734476,264.66400525042206,217.45559002579762,114.03265282634005,248.37746865845907,409.1373465588546,226.41036572517163,226.60826563539774,-535.0,-1092.0,-1432.0,-1288.0,-1625.0,-2649.0,-1878.0,-1500.0,533.0,1072.0,1209.0,1622.0,1368.0,2092.0,2219.0,1575.0,-0.1628472858785687,361.71450025812646,-3992.0,4153.0,-0.5119581340310995,461.10773198299404,-6709.0,5542.0
451544.0,-253946.0,-52654.0,-142650.0,0.0,-316039.0,69873.0,180626.0,-317182.0,249281.0,7.525607906534891,-0.87755204079932,-2.3774603756604056,,-5.267228879518675,1.164530591156814,-5.286278562023966,4.154614089765171,955.1155491257192,1013.4026236510906,933.5355347751669,,1244.1599775166385,970.0196358816146,1038.9695676614172,1392.7313893248588,-4720.0,-4579.0,-4353.0,,-4701.0,-6970.0,-4694.0,-6392.0,4073.0,4842.0,4408.0,,4453.0,6688.0,4802.0,6869.0,3.010383160280662,1103.876703988654,-11865.0,9680.0,-4.232362793953434,1760.9300263326666,-10352.0,11816.0
-72389.0,-9428.0,88709.0,-6379.0,812.0,-34178.0,324844.0,88015.0,44317.0,-575651.0,-1.2064632256129064,1.4784586923551275,-0.10631489475175414,0.013533107781536975,-0.5696238396026733,5.413976433726105,0.7386043565940568,-9.594023432942784,419.80065980441964,302.3853125403597,366.10204394442826,268.8441108093163,212.4250801810845,299.67355167024004,414.8753860351871,1038.4513504719164,-1929.0,-1759.0,-1814.0,-2362.0,-1030.0,-1336.0,-1741.0,-6041.0,2120.0,1606.0,1802.0,1713.0,1141.0,1467.0,1932.0,5810.0,1.4668922184630255,248.7684764488657,-1189.0,1169.0,-0.15713071448809188,1139.222385873888,-13593.0,13438.0
-43550.0,-27021.0,-145323.0,19287.0,13002.0,-170216.0,-86930.0,-179312.0,-131036.0,-64043.0,-0.7258212363127281,-2.4220096331727805,0.3214446425892902,0.21669638839352678,-2.836886051899135,-1.4488091865135582,-2.1838969350510826,-1.0673655439076015,234.440654483715,445.9601840839994,277.40103290174136,143.97486241896294,393.3457152981287,252.56947357830796,304.97751050640926,1787.0692157445408,-892.0,-1410.0,-1183.0,-1641.0,-1594.0,-2119.0,-1273.0,-32767.0,937.0,1603.0,1396.0,1485.0,1327.0,2809.0,1331.0,32767.0,-2.988483525274579,305.8235886651572,-3397.0,4029.0,-0.4503424942917618,691.0116264373495,-4676.0,4913.0
331431.0,508162.0,-161807.0,174393.0,-316272.0,11218.0,247603.0,-28335.0,115991.0,-390575.0,5.52375793736771,-2.6967383876935385,2.9065015583073617,-5.2711121481308645,0.18696355060748987,4.1266478892018466,2.0108350813931315,-6.509474842085965,578.4876033011002,509.1015227151277,724.1736853070739,355.46340216724343,711.382566633956,653.656530381243,617.9329929451252,1122.020807210986,-2132.0,-2647.0,-3014.0,-1492.0,-2783.0,-10350.0,-2468.0,-4583.0,2372.0,1853.0,3068.0,2488.0,3020.0,10357.0,2410.0,4845.0,-0.47224212929784504,498.83246957302316,-4188.0,4349.0,8.469225512908118,1777.426779651907,-11064.0,9069.0
48584.0,-40927.0,3445228.0,-131630.0,0.0,-1029661.0,-86197.0,232425.0,-116294.0,-43440.0,0.8097198380027,57.41950967483875,-2.1937967700538326,,-17.160730654489093,-1.4365927234546092,-1.9382010299828336,-0.7239879335344411,644.1834224630356,920.3519166014884,461.00037969129625,,846.7689967548565,844.993073196629,413.51282948354856,726.4610090014486,-5186.0,-2919.0,-2463.0,,-3656.0,-8074.0,-3261.0,-4621.0,5680.0,3723.0,2613.0,,3702.0,10034.0,3252.0,4325.0,3.8736854385760235,762.8680154922163,-3211.0,4133.0,-0.6821052982450293,848.0294636830772,-12204.0,15544.0
112347.0,-151862.0,-48075.0,35146.0,-32492.0,-82150.0,2602.0,82380.0,-40798.0,-6309.0,1.8724187930201164,-0.8012366460558991,0.5857569040515992,-0.5415243079282012,-1.36914384760254,0.04336594390093498,-0.6799553340777653,-0.10514824752920784,173.5195763387069,213.4081578239314,232.5513620324139,123.52935756276635,460.40327237529704,266.59600100657343,327.27848394454224,326.05889722614296,-921.0,-970.0,-1284.0,-1296.0,-2285.0,-4751.0,-2497.0,-2150.0,903.0,1123.0,1261.0,1216.0,2612.0,4283.0,2207.0,1835.0,1.3729771170480491,324.57980190150204,-3952.0,4077.0,-2.7142448614834676,758.4990343881037,-32767.0,28485.0
167367.0,-101651.0,-115856.0,-79765.0,98535.0,-36412.0,-57773.0,-51754.0,-39066.0,-98116.0,2.789403509941501,-1.9309011516474726,-1.3293945100914986,1.6422226296228397,-0.6068565523907935,-0.9628672855452409,-0.6884725869270218,-1.6352394126764553,225.1524452788507,206.16146817143817,228.2456747252436,204.2752793247872,352.05612812777485,311.8987815319876,244.93078324018978,538.507201914852,-1079.0,-1063.0,-1007.0,-1354.0,-2168.0,-2742.0,-1248.0,-2546.0,1062.0,1109.0,1281.0,1430.0,3065.0,2268.0,1170.0,2399.0,-0.8625522907951534,403.8598616159806,-4033.0,4166.0,-1.694155097415043,482.97291318872453,-3042.0,3930.0
-41782.0,359696.0,-108497.0,-10341.0,11760.0,122960.0,-42798.0,207458.0,10449.0,63533.0,-0.6963550607489876,-1.8082531957800703,-0.1723471275478742,0.19599673338777687,2.0492991783470274,-0.7132881118648022,0.17414709754837418,1.0588656855719072,368.26573120716455,332.66480825181515,402.41226734859765,231.58606546589454,386.36703448433224,406.1918226383398,382.1404650853091,725.045503653465,-1983.0,-1556.0,-1996.0,-1219.0,-1989.0,-2725.0,-1886.0,-7958.0,1455.0,1561.0,1748.0,1361.0,2463.0,2420.0,1995.0,8406.0,3.4575757070715487,524.5997242383785,-2930.0,2889.0,5.994833419443009,972.7734379288801,-9530.0,9359.0
310604.0,-101492.0,39492.0,87758.0,0.0,-985234.0,-153016.0,128891.0,-16603.0,-386157.0,5.176647055882402,0.6581890301828303,1.4626089565173914,,-16.42029299511675,-2.550224162930618,-0.27671205479908667,-6.435842735954401,348.2404870372833,356.16146920553746,320.8146955892969,,626.5413194814216,433.72672131384536,312.2891629763926,717.6593835666589,-1260.0,-1421.0,-1394.0,,-2061.0,-1637.0,-1243.0,-2776.0,1221.0,1255.0,1348.0,,2540.0,1538.0,1276.0,3061.0,2.1481475308744855,520.774406311034,-2043.0,2049.0,-1.6915051415809736,407.89328853186123,-3506.0,3262.0
4896.0,-36514.0,95964.0,-33142.0,973.0,-12612.0,27078.0,43712.0,-81128.0,-9638.0,0.08159864002266629,1.5993733437776037,-0.5523574607089882,0.016216396393393444,-0.21019649672505458,0.45129247845869236,-1.3521107981533642,-0.16063065615573074,109.91853926833411,109.3924140983915,138.76234718449604,97.8176750576846,191.55969709213295,187.36897679455316,128.61824792482903,229.62127289088207,-658.0,-658.0,-1529.0,-1460.0,-945.0,-1932.0,-767.0,-1975.0,614.0,787.0,1476.0,1785.0,751.0,1441.0,671.0,1768.0,0.7285211913134781,290.0889844191975,-2719.0,2727.0,-0.6085565240579324,403.9955709156368,-3993.0,4782.0
12729.0,-153441.0,25907.0,-4938.0,6781.0,-124188.0,-125543.0,9066.0,21753.0,-27664.0,0.21214646422559624,0.4317761370643823,-0.08229862835619406,0.11301478308694855,-2.0697655039082683,-2.0923484608589855,0.3625439576007067,-0.4610589823502942,111.67426789459728,112.01274800780617,207.46807110209244,125.68044561815996,498.40560634155526,570.6447572891734,158.28113851526393,228.077190269154,-581.0,-645.0,-1168.0,-1774.0,-5405.0,-8366.0,-989.0,-2231.0,549.0,566.0,1199.0,1743.0,4724.0,7185.0,1110.0,2060.0,0.15109748170863818,281.219138755711,-1443.0,1226.0,-2.5573073782103632,437.72211678184175,-5507.0,5743.0
-81985.0,-5922.0,-22124.0,209178.0,-45113.0,216899.0,-482034.0,-440807.0,-45306.0,1665.0,-1.3663938934351094,-0.368727187880202,3.4862418959684005,-0.7518708021532975,3.6149230846152562,-8.033766103898268,-0.7550874152097465,0.027749537507708207,271.2165134229062,327.16191084027736,289.80923659344967,127.14314255020484,523.4592415492326,338.3245107287251,271.72808884402457,407.8421889407107,-1315.0,-1403.0,-2938.0,-1775.0,-1738.0,-1900.0,-2631.0,-2521.0,1193.0,1382.0,3274.0,2084.0,1765.0,1999.0,2459.0,2333.0,-7.346660888985183,569.9998434422812,-2440.0,2067.0,-0.09869835502741621,597.8654632594797,-17177.0,19353.0
492487.0,191602.0,16756.0,177361.0,6424.0,-1487486.0,-412300.0,-291809.0,-144571.0,91182.0,8.207979867002217,0.279262012299795,2.955967400543324,44.611111111111114,-24.791020149664174,-6.871552140797653,-2.4094765087248544,1.5196746720887986,491.1619696464572,387.83442830426407,469.33845381319924,327.72466507642673,1632.6059394753001,788.5571282523157,369.557221563221,859.3109317259581,-1815.0,-1506.0,-1801.0,-552.0,-8599.0,-3552.0,-1862.0,-3461.0,1850.0,1492.0,2176.0,1192.0,9893.0,2901.0,1868.0,3827.0,-4.863402276628723,1070.628207459255,-3974.0,3954.0,3.1933134447759204,946.725483167792,-7261.0,9848.0
-62048.0,88831.0,0.0,-156767.0,7594.0,-909696.0,116394.0,-881619.0,0.0,-101257.0,-1.0341160980650324,,-2.6127397876702054,0.12656455725737906,-15.161347310878153,1.9398676688721854,,-1.687588540190997,463.86388217457977,,343.88035830362344,162.78035236010274,2021.0581944243825,542.5987920038547,,629.9541908854324,-2199.0,,-1447.0,-1726.0,-7153.0,-1868.0,,-2920.0,1938.0,,2250.0,2336.0,7392.0,2107.0,,3141.0,-14.693405109914835,892.0833578565813,-3327.0,3405.0,1.4804919918001367,407.5247852056747,-5844.0,4345.0
80738.0,-11905.0,-2293.0,-44808.0,5196.0,193825.0,314086.0,-79616.0,-299488.0,191727.0,1.345610906484892,-0.03821602973283779,-0.7467875535407743,0.08659855669072182,3.230362827286212,5.234679422009633,-4.991383476942051,3.1953967433876103,333.56619403217485,301.534984409511,324.2930095850382,242.36396067463974,366.65749798972246,313.834062270681,361.6970082482772,687.5067314478769,-1799.0,-1489.0,-2523.0,-2540.0,-1347.0,-1552.0,-2348.0,-4049.0,1786.0,1389.0,2246.0,2473.0,1333.0,1661.0,2469.0,4047.0,-1.3269112181463643,323.8697895409114,-1363.0,1189.0,-0.19841335977733704,801.961362835818,-15246.0,12439.0
-4737.0,-316116.0,152153.0,-340652.0,-24329.0,302793.0,-133488.0,85076.0,-277688.0,-238906.0,-0.07894868418859685,2.5358410693155116,-5.677438709354844,-0.40547657539041015,5.04646589223513,-2.2247629206179895,-4.628056199063349,-3.981700304994917,318.0445044072732,303.8132312560295,384.74411091765006,223.72054719226534,391.0078457109928,329.35361226821374,396.9004350868993,758.0588606643828,-1265.0,-1344.0,-1834.0,-1759.0,-1639.0,-1427.0,-2177.0,-9339.0,1269.0,1272.0,1927.0,1550.0,1600.0,1444.0,1705.0,11296.0,1.4179097015049749,463.0460951121071,-1923.0,2259.0,-5.268512191463476,1457.353188803822,-13044.0,14448.0
22537.0,-13632.0,-51789.0,211318.0,12156.0,-31186.0,53730.0,43178.0,63933.0,-89206.0,0.37561040649322514,-0.8631356144064266,3.52190796820053,0.20259662338961018,-0.5197580040332661,0.8954850752487459,1.0655322411293144,-1.486741887635206,123.74780333863634,132.09538170514423,238.8116293040736,114.33967022541842,420.6365992323795,387.322401055996,175.77823909343024,238.52093946175782,-533.0,-602.0,-1197.0,-1338.0,-2851.0,-1777.0,-901.0,-1640.0,529.0,726.0,1295.0,1815.0,2502.0,1888.0,1080.0,1767.0,0.7196213396443393,399.23801401732356,-3870.0,3536.0,-0.22719621339644339,493.5803610163398,-3944.0,3832.0
274225.0,-36750.0,122144.0,290884.0,-5802.0,197690.0,-576589.0,-678975.0,154650.0,390112.0,4.5703404943250945,2.0356994050099164,4.847985866902218,-0.096698388360194,3.294778420359661,-9.609656505724905,2.602352466050785,6.501758304028266,389.59063826401905,325.2557038068119,354.1232120905352,236.64890784155156,498.2524736391863,398.801339030789,342.5849502783549,883.493433460454,-1766.0,-1675.0,-1681.0,-2070.0,-1714.0,-2314.0,-1526.0,-6150.0,1989.0,1870.0,1821.0,1731.0,1777.0,2141.0,2111.0,5488.0,-11.316061398976684,599.9643183864024,-2243.0,2167.0,-0.6124897918368027,513.0688776210616,-4866.0,5010.0
-396548.0,-145508.0,-164799.0,-142586.0,72701.0,-561543.0,-80731.0,-345944.0,13261.0,741043.0,-6.609023182946951,-2.7466042232629455,-2.3763937267712203,1.2116631389476842,-9.358894018433027,-1.3454942417626372,0.22201202055883879,12.350510824819587,411.27640752246026,355.6602481622644,380.8711681904192,230.72676682886677,327.9084969819123,313.3350236276492,440.9510294750289,886.7853393334718,-2434.0,-1662.0,-2578.0,-3612.0,-1626.0,-1724.0,-2481.0,-4083.0,2572.0,1782.0,2206.0,2456.0,1296.0,1673.0,2498.0,4805.0,-5.765637239379344,326.7532644670098,-1346.0,1395.0,-2.4250929151180816,815.1843106069133,-14487.0,13557.0
-316.0,26537.0,0.0,62609.0,25151.0,550489.0,181072.0,14400.0,101725.0,-198061.0,-0.005266578890351827,,1.043465942234296,0.4191763470608823,9.174663755604072,3.0178163697271714,1.6953884101931636,-3.300961650639156,277.3086952097416,,299.8229960226762,162.50752014884802,866.9926928712052,518.9267459213985,285.7957683852222,546.852234478299,-1507.0,,-1902.0,-1462.0,-3418.0,-2433.0,-1510.0,-3618.0,1600.0,,1750.0,1238.0,3484.0,2686.0,1431.0,3484.0,0.23999600006666555,640.9320166764647,-6123.0,4462.0,0.44227596206729886,433.4828616051388,-5098.0,4195.0
552.0,-51975.0,57956.0,68431.0,4009.0,-74067.0,65872.0,141475.0,-7501.0,-128010.0,0.009199846669222179,0.9659172347127548,1.1404976583723605,0.06681555307411544,-1.2344294261762303,1.0978483691938468,-0.12501458309028182,-2.133464442259296,128.288180211694,133.43480763408678,199.64424666577716,131.16450340040225,548.9029435233472,436.79871570576273,194.41150768689988,276.36475170858125,-729.0,-691.0,-996.0,-1980.0,-4271.0,-1826.0,-1254.0,-2376.0,687.0,750.0,1089.0,1730.0,4864.0,2003.0,1210.0,2341.0,2.3578773687105214,409.1140317869673,-3610.0,3529.0,-1.070171103835938,497.8005164056099,-6599.0,6206.0
218988.0,-339243.0,-76236.0,-249876.0,0.0,-273061.0,256417.0,468736.0,-32516.0,163803.0,3.6497391710138163,-1.2705788236862718,-4.164530591156814,,-4.550940817653039,4.273545440909318,-0.5419243012616456,2.730004499925001,373.8015990004684,343.50324224944364,333.61159286796385,,609.3508141805423,533.2740111065274,285.44340013358806,757.968474697034,-1395.0,-1272.0,-1259.0,,-2398.0,-4690.0,-1258.0,-3140.0,1330.0,1421.0,1303.0,,2128.0,5906.0,1083.0,2904.0,7.81213646439226,594.8577159904463,-2147.0,2060.0,-5.653955767403876,444.92467508713577,-1823.0,2001.0
